id,name,gene-id,gene-symbol,gene-name,entrez-id,chromosome,plane-of-section,specimen-id,fold-change,target-sum,contrast-sum,num-target-samples,num-contrast-samples
906,RP_Baylor_103008,19777,Rpn2,ribophorin II,20014,2,coronal,n/a,1.414,1292.315,665.934,258,188
75081395,RP_060315_03_C06,124833,Fam84b,"family with sequence similarity 84, member B",399603,15,coronal,n/a,1.412,363.344,220.853,219,188
71836841,RP_051017_02_C04,58220,Mcam,melanoma cell adhesion molecule,84004,9,coronal,n/a,1.412,746.658,417.655,214,169
71670483,RP_050503_04_A10,16566,Large,like-glycosyltransferase,16795,8,coronal,n/a,1.412,3224.226,1628.905,258,184
75774670,RP_060530_01_C07,27387,Ubl4,ubiquitin-like 4,27643,X,coronal,n/a,1.411,3119.377,1493.839,216,146
74958566,RP_060315_05_B05,92919,Mon1b,MON1 homolog b (yeast),270096,8,coronal,n/a,1.411,973.219,424.165,213,131
79591683,RP_071204_04_G12,20325,Slit2,slit homolog 2 (Drosophila),20563,5,coronal,n/a,1.410,489.527,201.903,258,150
79591705,RP_071218_02_B09,11607,App,amyloid beta (A4) precursor protein,11820,16,coronal,n/a,1.409,9779.944,5057.462,258,188
72129255,RP_051017_03_F03,30274,Hs6st2,heparan sulfate 6-O-sulfotransferase 2,50786,X,coronal,n/a,1.409,516.539,264.380,258,186
72079921,RP_051017_03_B06,89317,Dclk3,doublecortin-like kinase 3,245038,9,coronal,n/a,1.408,1513.415,783.179,258,188
70616016,RP_050725_01_D10,83950,Alg1,"asparagine-linked glycosylation 1 homolog (yeast, beta-1,4-mannosyltransferase)",208211,16,coronal,n/a,1.408,798.719,413.367,258,188
70927831,RP_050725_01_B07,35685,Dusp14,dual specificity phosphatase 14,56405,11,coronal,n/a,1.408,3984.581,2062.537,258,188
1623,RP_040507_02_E11,15213,Hoxd9,homeobox D9,15438,2,coronal,n/a,1.407,5394.022,2792.848,258,188
74750065,RP_060220_05_F07,13599,Epb4.1l1,erythrocyte protein band 4.1-like 1,13821,2,coronal,n/a,1.407,913.530,472.997,258,188
1079,RP_Baylor_103090,21886,Ttc3,tetratricopeptide repeat domain 3,22129,16,coronal,n/a,1.407,5723.475,2965.075,258,188
74988334,RP_060315_05_D02,49852,Slc25a27,"solute carrier family 25, member 27",74011,17,coronal,n/a,1.406,1765.233,909.723,258,187
74641162,RP_060220_05_G06,88345,Osbpl8,oxysterol binding protein-like 8,237542,10,coronal,n/a,1.406,2458.387,1273.753,258,188
2615,RP_040420_01_E08,86804,Slc35c2,"solute carrier family 35, member C2",228875,2,coronal,n/a,1.405,958.677,534.544,240,188
72077455,RP_051017_03_A09,29943,Schip1,schwannomin interacting protein 1,30953,3,coronal,n/a,1.405,5697.677,2798.286,258,178
732,RP_Baylor_102939,17994,Nr4a2,"nuclear receptor subfamily 4, group A, member 2",18227,2,coronal,n/a,1.405,2072.128,1075.036,258,188
72103819,RP_051017_03_D08,84001,Diras1,"DIRAS family, GTP-binding RAS-like 1",208666,10,coronal,n/a,1.404,1826.660,1121.696,218,188
72081482,RP_051017_01_C07,12277,Scarb2,"scavenger receptor class B, member 2",12492,5,coronal,n/a,1.404,2832.368,1470.140,258,188
71249743,RP_050414_04_H07,88771,Fam5b,"family with sequence similarity 5, member B",240843,1,coronal,n/a,1.404,3174.010,1647.754,258,188
73512201,RP_050713_01_C12,11645,Rnd2,Rho family GTPase 2,11858,11,coronal,n/a,1.403,679.072,346.579,236,169
2303,RP_040407_02_G07,23650,Hax1,HCLS1 associated X-1,23897,3,coronal,n/a,1.403,2225.288,701.013,258,114
70560265,RP_050324_01_H12,107408,Heatr5b,HEAT repeat containing 5B,320473,17,coronal,n/a,1.402,8185.294,4252.811,258,188
71015817,RP_050808_02_A06,14603,Pdia3,protein disulfide isomerase associated 3,14827,2,coronal,n/a,1.402,4315.708,2242.306,258,188
69120618,RP_050330_01_B04,16924,Man1a,"mannosidase 1, alpha",17155,10,coronal,n/a,1.400,958.289,498.934,258,188
70743843,RP_050725_01_G05,57680,Plekha2,"pleckstrin homology domain-containing, family A (phosphoinositide binding specific) member 2",83436,8,coronal,n/a,1.399,503.087,262.045,258,188
74958491,RP_060315_05_B02,120157,Iars2,"isoleucine-tRNA synthetase 2, mitochondrial",381314,1,coronal,n/a,1.399,659.862,343.720,258,188
79591719,RP_071218_02_B10,14575,Gria1,"glutamate receptor, ionotropic, AMPA1 (alpha 1)",14799,11,coronal,n/a,1.398,2366.484,1839.495,173,188
73732150,RP_051121_04_A08,52726,Fam81a,"family with sequence similarity 81, member A",76886,9,coronal,n/a,1.398,5445.027,2839.117,258,188
126,RP_Baylor_102642,11761,Atp6v0a1,"ATPase, H+ transporting, lysosomal V0 subunit A1",11975,11,coronal,n/a,1.397,3060.460,1595.798,258,188
618,RP_040324_01_B06,16367,Klc2,kinesin light chain 2,16594,19,coronal,n/a,1.397,4276.636,2230.115,258,188
72128753,RP_051017_04_C09,37220,Vstm2b,V-set and transmembrane domain containing 2B,58188,7,coronal,n/a,1.397,1367.670,713.194,258,188
381,RP_Baylor_102746,13416,Efna3,ephrin A3,13638,3,coronal,n/a,1.397,389.944,203.348,258,188
76115722,RP_060620_02_B01,12394,Cebpd,"CCAAT/enhancer binding protein (C/EBP), delta",12609,16,coronal,n/a,1.397,2348.562,1225.001,258,188
76097699,RP_060620_02_A04,46987,Golga7b,"golgi autoantigen, golgin subfamily a, 7B",71146,19,coronal,n/a,1.396,3665.151,2295.162,215,188
73992923,RP_051214_03_C01,12003,Bsn,bassoon,12217,9,coronal,n/a,1.396,4710.086,1108.943,216,71
2393,RP_040407_02_F08,26157,Map3k7,mitogen-activated protein kinase kinase kinase 7,26409,4,coronal,n/a,1.396,524.084,273.547,258,188
72472747,RP_051101_02_C02,109034,Ankrd34c,ankyrin repeat domain 34C,330998,9,coronal,n/a,1.396,284.309,225.215,170,188
67936207,RP_040928_01_A06,40895,Itm2c,integral membrane protein 2C,64294,1,coronal,n/a,1.395,5171.291,3662.495,171,169
75042243,RP_051219_02_D01,157950,Fam196a,"family with sequence similarity 196, member A",627214,7,coronal,n/a,1.395,4585.959,2394.827,258,188
73718056,RP_051121_04_C10,52074,Dnttip1,"deoxynucleotidyltransferase, terminal, interacting protein 1",76233,2,coronal,n/a,1.395,1517.141,792.279,258,188
77413688,RP_070205_01_C12,22116,Vldlr,very low density lipoprotein receptor,22359,19,coronal,n/a,1.395,1208.129,630.961,258,188
77371805,RP_070116_01_C11,41927,Rmnd1,required for meiotic nuclear division 1 homolog (S. cerevisiae),66084,10,coronal,n/a,1.395,547.013,342.822,215,188
67779873,RP_040922_01_E05,33454,Copg,"coatomer protein complex, subunit gamma",54161,6,coronal,n/a,1.395,7141.042,3731.046,258,188
75934918,RP_060530_01_E10,49853,Rap2b,"RAP2B, member of RAS oncogene family",74012,3,coronal,n/a,1.395,1025.341,580.610,214,169
74881855,RP_060315_04_D05,92790,Plekhg5,"pleckstrin homology domain containing, family G (with RhoGef domain) member 5",269608,4,coronal,n/a,1.394,3270.623,1710.021,258,188
71924387,RP_050623_03_E01,56135,Kcnip4,Kv channel interacting protein 4,80334,5,coronal,n/a,1.394,459.564,250.792,238,181
75041575,RP_060412_04_F10,77592,Dscaml1,Down syndrome cell adhesion molecule like 1,114873,9,coronal,n/a,1.393,568.959,297.529,258,188
74881517,RP_060315_04_C05,11576,Apc,adenomatosis polyposis coli,11789,18,coronal,n/a,1.393,2748.671,1429.874,258,187
1247,RP_Baylor_253951,86085,ORF63,open reading frame 63,224419,16,coronal,n/a,1.393,2163.728,1131.804,258,188
1960,RP_040604_02_B08,42122,Tmem218,transmembrane protein 218,66279,9,coronal,n/a,1.392,3443.467,1802.127,258,188
74581450,RP_060220_04_H11,75045,Slc8a2,"solute carrier family 8 (sodium/calcium exchanger), member 2",110891,7,coronal,n/a,1.392,6087.542,3152.028,258,186
71587835,RP_050725_03_C01,108506,Vwa5b2,von Willebrand factor A domain containing 5B2,328643,16,coronal,n/a,1.392,2254.997,1180.176,258,188
74988626,RP_060315_05_F10,19091,Rab12,"RAB12, member RAS oncogene family",19328,17,coronal,n/a,1.391,1929.047,1010.279,258,188
72119592,RP_051017_04_A07,17299,Mras,muscle and microspikes RAS,17532,9,coronal,n/a,1.391,2559.209,1083.756,258,152
72103820,RP_051017_03_D09,83884,Igsf11,"immunoglobulin superfamily, member 11",207683,16,coronal,n/a,1.390,548.663,258.597,258,169
74274685,RP_050927_04_B02,35748,Socs5,suppressor of cytokine signaling 5,56468,17,coronal,n/a,1.389,2018.613,1058.773,258,188
75774664,RP_060530_01_C01,144509,Arhgap27,Rho GTPase activating protein 27,544817,11,coronal,n/a,1.389,1024.467,537.507,258,188
2625,RP_040507_02_D01,72275,Slco4a1,"solute carrier organic anion transporter family, member 4a1",108115,2,coronal,n/a,1.388,1298.434,681.431,258,188
1555,RP_040428_01_C06,17795,Nfib,nuclear factor I/B,18028,4,coronal,n/a,1.388,823.050,431.953,258,188
1691,RP_Baylor_102700,12659,Cpe,carboxypeptidase E,12876,8,coronal,n/a,1.388,3903.303,2049.109,258,188
67855419,RP_041018_01_B11,68559,E2f4,E2F transcription factor 4,104394,8,coronal,n/a,1.388,684.125,527.515,171,183
74800903,RP_060315_02_A04,56566,Selk,selenoprotein K,80795,14,coronal,n/a,1.388,891.916,468.312,258,188
75934526,RP_060530_01_E02,35236,Eef1b2,eukaryotic translation elongation factor 1 beta 2,55949,1,coronal,n/a,1.387,2821.850,1363.849,258,173
199391,RP_040507_02_E05,13840,F2rl1,coagulation factor II (thrombin) receptor-like 1,14063,13,coronal,n/a,1.387,6366.030,3130.573,258,176
75080633,RP_060412_04_G04,12130,Capzb,"capping protein (actin filament) muscle Z-line, beta",12345,4,coronal,n/a,1.387,5460.445,2868.585,258,188
75041453,RP_060412_04_B07,87183,Insig1,insulin induced gene 1,231070,5,coronal,n/a,1.387,463.544,243.524,258,188
76115742,RP_060620_02_C10,19182,Rasgrp1,RAS guanyl releasing protein 1,19419,2,coronal,n/a,1.385,6736.481,3505.285,258,186
73925715,RP_051214_03_B01,48677,Pot1b,protection of telomeres 1B,72836,17,coronal,n/a,1.384,1256.409,801.320,213,188
72109423,RP_050712_03_E09,23768,Rnf13,ring finger protein 13,24017,3,coronal,n/a,1.384,1472.713,775.568,258,188
71836849,RP_051017_02_C12,15709,Ier2,immediate early response 2,15936,8,coronal,n/a,1.384,380.579,311.375,106,120
1770,RP_040526_02_G02,82088,Mlc1,megalencephalic leukoencephalopathy with subcortical cysts 1 homolog (human),170790,15,coronal,n/a,1.383,2171.784,1143.961,258,188
74658091,RP_060220_02_C05,68339,Gldc,glycine decarboxylase,104174,19,coronal,n/a,1.382,656.933,391.079,192,158
74658077,RP_060220_04_D02,89126,E330009J07Rik,RIKEN cDNA E330009J07 gene,243780,6,coronal,n/a,1.382,914.277,479.394,258,187
355892,RP_040617_01_F11,12918,Dag1,dystroglycan 1,13138,9,coronal,n/a,1.382,3496.567,1607.940,258,164
70612728,RP_050725_01_C06,43265,Dhdds,dehydrodolichyl diphosphate synthase,67422,4,coronal,n/a,1.381,3258.245,1417.902,258,155
72109379,RP_050712_01_B07,74688,Adarb1,"adenosine deaminase, RNA-specific, B1",110532,10,coronal,n/a,1.380,2737.911,1445.476,258,188
1754,RP_040526_01_F09,16271,Kcnab2,"potassium voltage-gated channel, shaker-related subfamily, beta member 2",16498,4,coronal,n/a,1.380,2213.468,1168.631,258,188
79567501,RP_071204_01_E09,84170,Adcy2,adenylate cyclase 2,210044,13,coronal,n/a,1.380,2355.228,1243.558,258,188
74881263,RP_060315_01_A02,87535,Atp1a3,"ATPase, Na+/K+ transporting, alpha 3 polypeptide",232975,7,coronal,n/a,1.379,6226.671,3290.493,258,188
74657951,RP_060220_02_F12,17452,Msh2,mutS homolog 2 (E. coli),17685,17,coronal,n/a,1.379,657.793,421.051,213,188
70928271,RP_050725_02_C06,11445,Alcam,activated leukocyte cell adhesion molecule,11658,16,coronal,n/a,1.378,2194.854,1135.542,258,184
74583174,RP_051214_02_F12,87566,Arhgap33,Rho GTPase activating protein 33,233071,7,coronal,n/a,1.378,4463.622,2359.677,258,188
655116,RP_040922_01_A02,21996,Ugt8a,UDP galactosyltransferase 8A,22239,3,coronal,n/a,1.378,804.060,425.284,258,188
75079801,RP_060412_02_F12,12488,Cit,citron,12704,5,coronal,n/a,1.377,2180.744,1154.156,258,188
77332673,RP_070116_02_B04,87389,Iqsec1,IQ motif and Sec7 domain 1,232227,6,coronal,n/a,1.377,1523.074,967.459,215,188
70560343,RP_050331_01_G08,89123,Chrm2,"cholinergic receptor, muscarinic 2, cardiac",243764,6,coronal,n/a,1.377,604.561,313.216,258,184
984,RP_040227_01_05,20378,Snap91,synaptosomal-associated protein 91,20616,9,coronal,n/a,1.376,2881.677,1525.708,258,188
73992938,RP_051214_03_D02,50097,Cyld,cylindromatosis (turban tumor syndrome),74256,8,coronal,n/a,1.376,389.295,206.141,258,188
74512028,RP_060220_03_D05,110616,A830036E02Rik,RIKEN cDNA A830036E02 gene,353123,11,coronal,n/a,1.375,2856.503,1514.247,258,188
72007933,RP_051017_01_B02,17961,Nsdhl,NAD(P) dependent steroid dehydrogenase-like,18194,X,coronal,n/a,1.373,388.075,205.953,258,188
71358579,RP_050725_03_E08,17238,Cd200,CD200 antigen,17470,16,coronal,n/a,1.373,4573.888,2427.408,258,188
74357581,RP_051005_03_C11,120261,Pdp1,pyruvate dehyrogenase phosphatase catalytic subunit 1,381511,4,coronal,n/a,1.373,4490.652,2383.567,258,188
73907504,RP_051214_03_A10,159572,LOC620538,-,620538,9,coronal,n/a,1.372,6548.244,3421.880,258,185
73817934,RP_051214_01_A05,13405,Eef1a1,eukaryotic translation elongation factor 1 alpha 1,13627,9,coronal,n/a,1.372,8555.268,4544.548,258,188
75080998,RP_060412_04_H03,92611,Robo2,roundabout homolog 2 (Drosophila),268902,16,coronal,n/a,1.371,2510.853,1334.696,258,188
71924089,RP_051017_02_H11,88813,Accn4,"amiloride-sensitive cation channel 4, pituitary",241118,1,coronal,n/a,1.370,1836.539,961.027,258,185
322956,RP_040609_01_A09,47494,4930506M07Rik,RIKEN cDNA 4930506M07 gene,71653,19,coronal,n/a,1.370,1198.068,616.091,237,167
278,RP_Baylor_253892,12576,Cnih,cornichon homolog (Drosophila),12793,14,coronal,n/a,1.370,1237.936,658.320,258,188
70743878,RP_050725_01_H04,17703,Nab1,Ngfi-A binding protein 1,17936,1,coronal,n/a,1.370,834.490,443.900,258,188
74882788,RP_060315_04_G11,50870,Purg,purine-rich element binding protein G,75029,8,coronal,n/a,1.370,1040.732,527.220,258,179
356850,RP_040617_01_G10,18944,Psmc2,"proteasome (prosome, macropain) 26S subunit, ATPase 2",19181,5,coronal,n/a,1.369,4565.806,2429.657,258,188
74988738,RP_060315_04_B06,21190,Ubtf,"upstream binding transcription factor, RNA polymerase I",21429,11,coronal,n/a,1.369,5961.805,3173.425,258,188
74881516,RP_060315_04_C04,11250,Actb,"actin, beta",11461,5,coronal,n/a,1.368,8780.130,4625.713,258,186
71247597,RP_050331_01_C12,84246,Bai3,brain-specific angiogenesis inhibitor 3,210933,1,coronal,n/a,1.368,2051.974,1092.694,258,188
77414147,RP_070205_01_F02,21189,Mlx,MAX-like protein X,21428,11,coronal,n/a,1.368,401.811,214.058,258,188
75934920,RP_060530_01_E12,19714,Rpl32,ribosomal protein L32,19951,6,coronal,n/a,1.368,1756.901,1027.595,235,188
71670721,RP_050526_04_H03,63866,Ankrd50,ankyrin repeat domain 50,99696,3,coronal,n/a,1.367,367.925,196.158,258,188
199398,RP_040507_03_A05,18504,Pitx1,paired-like homeodomain transcription factor 1,18740,13,coronal,n/a,1.367,5425.128,2467.191,214,133
2177,RP_040420_01_F03,37422,Efemp2,epidermal growth factor-containing fibulin-like extracellular matrix protein 2,58859,19,coronal,n/a,1.366,733.400,391.145,258,188
74357578,RP_050927_04_E03,87141,Igsf21,"immunoglobin superfamily, member 21",230868,4,coronal,n/a,1.366,2227.179,1187.943,258,188
73817433,RP_051101_01_A09,26147,Map2k6,mitogen-activated protein kinase kinase 6,26399,11,coronal,n/a,1.366,1146.709,611.713,258,188
75934915,RP_060530_01_E07,12121,Capns1,"calpain, small subunit 1",12336,7,coronal,n/a,1.365,3728.699,2260.801,215,178
73521804,RP_051101_03_A03,37561,Pvrl3,poliovirus receptor-related 3,58998,16,coronal,n/a,1.365,1246.010,784.632,214,184
74881790,RP_060315_04_D03,11801,Bad,BCL2-associated agonist of cell death,12015,19,coronal,n/a,1.365,790.769,387.215,214,143
72077454,RP_051017_03_A08,88051,Coro2b,"coronin, actin binding protein, 2B",235431,9,coronal,n/a,1.364,3130.442,1637.368,258,184
73925723,RP_051214_03_B10,30257,Atp8a2,"ATPase, aminophospholipid transporter-like, class I, type 8A, member 2",50769,14,coronal,n/a,1.363,1227.562,656.048,258,188
2167,RP_Baylor_102792,14133,Dtx1,deltex 1 homolog (Drosophila),14357,5,coronal,n/a,1.363,996.264,532.531,258,188
2425,RP_040507_02_G02,17804,Nfkbie,"nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, epsilon",18037,17,coronal,n/a,1.363,1417.416,757.668,258,188
74511880,RP_051121_04_A01,52282,Daam2,dishevelled associated activator of morphogenesis 2,76441,17,coronal,n/a,1.363,1967.504,1051.961,258,188
73817988,RP_051214_01_B02,18814,Ppp1r17,"protein phosphatase 1, regulatory subunit 17",19051,6,coronal,n/a,1.362,2232.217,1193.820,258,188
75774113,RP_060530_01_B09,16928,Man2b1,"mannosidase 2, alpha B1",17159,8,coronal,n/a,1.362,1013.834,650.742,215,188
77869820,RP_070212_02_D05,37220,Vstm2b,V-set and transmembrane domain containing 2B,58188,7,coronal,n/a,1.362,1818.035,874.284,258,169
70928196,RP_050725_01_B11,11321,Adk,adenosine kinase,11534,14,coronal,n/a,1.362,893.975,478.302,258,188
74988711,RP_060315_04_A10,54179,Ttyh3,tweety homolog 3 (Drosophila),78339,5,coronal,n/a,1.362,869.552,1121.806,107,188
1724,RP_040604_01_B01,71909,Aldh1l1,"aldehyde dehydrogenase 1 family, member L1",107747,6,coronal,n/a,1.362,787.141,421.171,258,188
72007751,RP_051017_01_A12,43240,Erp29,endoplasmic reticulum protein 29,67397,5,coronal,n/a,1.361,3431.144,1836.707,258,188
2631,RP_040420_01_G07,71678,Ssr1,"signal sequence receptor, alpha",107513,13,coronal,n/a,1.360,1701.773,911.609,258,188
472,RP_Baylor_102802,14177,Gabrb2,"gamma-aminobutyric acid (GABA) A receptor, subunit beta 2",14401,11,coronal,n/a,1.360,910.172,487.709,258,188
77340466,RP_070116_02_C08,14988,Hexb,hexosaminidase B,15212,13,coronal,n/a,1.359,1498.017,803.282,258,188
75651230,RP_060518_01_D08,42822,Pole4,"polymerase (DNA-directed), epsilon 4 (p12 subunit)",66979,6,coronal,n/a,1.357,344.713,193.193,238,181
75077203,RP_060412_02_E06,13262,Dpp6,dipeptidylpeptidase 6,13483,5,coronal,n/a,1.356,5633.915,2722.072,258,169
71924290,RP_050609_03_F09,88626,1600021P15Rik,RIKEN cDNA 1600021P15 gene,239796,16,coronal,n/a,1.355,493.981,265.716,258,188
75077262,RP_060412_02_E11,35516,Hdac7,histone deacetylase 7,56233,15,coronal,n/a,1.352,1506.851,983.516,213,188
77278973,RP_070116_01_A06,85360,Serinc5,serine incorporator 5,218442,13,coronal,n/a,1.352,1282.172,691.163,258,188
67936211,RP_040324_01_G10,19656,Rpgr,retinitis pigmentosa GTPase regulator,19893,X,coronal,n/a,1.352,454.717,200.786,248,148
72472769,RP_051101_02_D01,47883,Cotl1,coactosin-like 1 (Dictyostelium),72042,8,coronal,n/a,1.351,1462.144,788.754,258,188
1826,RP_040507_01_H01,88381,Rtn4rl1,reticulon 4 receptor-like 1,237847,11,coronal,n/a,1.351,2944.362,1588.585,258,188
74047921,RP_051214_02_D06,106590,Podxl2,podocalyxin-like 2,319655,6,coronal,n/a,1.350,2786.590,1504.305,258,188
76135799,RP_060711_03_C01,83239,Reps2,RALBP1 associated Eps domain containing protein 2,194590,X,coronal,n/a,1.350,4653.300,2730.128,221,175
71924364,RP_050623_01_G04,42586,Rnf220,ring finger protein 220,66743,4,coronal,n/a,1.349,2351.666,1270.717,258,188
74586669,RP_051214_01_B09,108965,Ctxn1,cortexin 1,330695,8,coronal,n/a,1.348,7119.405,3849.195,258,188
61411,RP_040407_01_C07,21714,Tnnt3,"troponin T3, skeletal, fast",21957,7,coronal,n/a,1.348,2646.209,981.788,136,68
71016665,RP_050725_03_B05,11821,Bcat1,"branched chain aminotransferase 1, cytosolic",12035,6,coronal,n/a,1.347,1653.355,894.160,258,188
73929595,RP_051214_03_G07,20214,St8sia3,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3",20451,18,coronal,n/a,1.347,2152.329,1164.409,258,188
1846,RP_040526_02_G08,84510,Slc39a14,"solute carrier family 39 (zinc transporter), member 14",213053,14,coronal,n/a,1.347,554.737,300.184,258,188
73925725,RP_051214_03_B12,93210,Prex1,"phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 1",277360,2,coronal,n/a,1.345,960.556,568.712,236,188
70928293,RP_050725_02_C08,68168,Rtn1,reticulon 1,104001,12,coronal,n/a,1.345,7914.666,4289.503,258,188
70927826,RP_050725_01_B02,12493,Ckb,"creatine kinase, brain",12709,12,coronal,n/a,1.344,7447.458,4037.258,258,188
72129296,RP_051017_03_F12,15042,Hist2h2aa1,"histone cluster 2, H2aa1",15267,3,coronal,n/a,1.344,3852.241,2494.795,216,188
1393,RP_Baylor_103299,54245,Ntf5,neurotrophin 5,78405,7,coronal,n/a,1.343,2105.705,911.292,258,150
71015814,RP_050725_02_H10,26304,Homer2,homer homolog 2 (Drosophila),26557,7,coronal,n/a,1.343,1073.719,582.440,258,188
75080269,RP_060412_06_H09,149967,9530085C10Rik*,RIKEN cDNA 9530085C10 gene (non-RefSeq),0,n/a,coronal,n/a,1.343,6402.733,3473.422,258,188
73718053,RP_051121_04_C07,72858,Chn1,chimerin (chimaerin) 1,108699,2,coronal,n/a,1.342,7127.256,3869.381,258,188
71587898,RP_050725_03_G02,43407,Tmem35,transmembrane protein 35,67564,X,coronal,n/a,1.342,1399.642,759.984,258,188
961,RP_Baylor_103391,87961,Sept7,septin 7,235072,9,coronal,n/a,1.341,1175.252,638.619,258,188
75042254,RP_060412_02_C08,20103,Glg1,golgi apparatus protein 1,20340,8,coronal,n/a,1.341,5532.882,3006.809,258,188
74047909,RP_051214_02_C06,19109,Rab6a,"RAB6A, member RAS oncogene family",19346,7,coronal,n/a,1.341,7632.044,3949.379,258,179
71358652,RP_050725_03_F11,108911,Far2,fatty acyl CoA reductase 2,330450,6,coronal,n/a,1.341,511.685,278.137,258,188
76135823,RP_060711_04_D03,16948,Matk,megakaryocyte-associated tyrosine kinase,17179,10,coronal,n/a,1.339,5406.598,2941.562,258,188
73512193,RP_050712_01_C11,20303,Slc8a1,"solute carrier family 8 (sodium/calcium exchanger), member 1",20541,17,coronal,n/a,1.339,1346.140,887.350,213,188
79490112,RP_070205_01_H11,35701,Pfkp,"phosphofructokinase, platelet",56421,13,coronal,n/a,1.337,6794.211,3703.477,258,188
74658080,RP_060220_04_D05,13863,Fscn1,"fascin homolog 1, actin bundling protein (Strongylocentrotus purpuratus)",14086,5,coronal,n/a,1.336,4246.770,2793.554,214,188
74819255,RP_060315_02_D07,11718,Atp1b2,"ATPase, Na+/K+ transporting, beta 2 polypeptide",11932,11,coronal,n/a,1.335,3580.168,2014.422,213,160
1814,RP_040526_02_H11,19066,Pxn,paxillin,19303,5,coronal,n/a,1.335,1417.174,773.688,258,188
113,RP_Baylor_102635,11642,Arhgap5,Rho GTPase activating protein 5,11855,12,coronal,n/a,1.335,716.135,390.967,258,188
79556603,RP_071018_02_A11,16345,Kif5a,kinesin family member 5A,16572,10,coronal,n/a,1.334,3355.178,1832.180,258,188
75650860,RP_060518_02_E01,92920,Vat1l,vesicle amine transport protein 1 homolog-like (T. californica),270097,8,coronal,n/a,1.334,1009.494,551.376,258,188
1954,RP_040604_02_B01,47838,1500002O20Rik,RIKEN cDNA 1500002O20 gene,71997,7,coronal,n/a,1.333,3139.698,1388.080,258,152
72007750,RP_051017_01_A11,52368,Il34,interleukin 34,76527,8,coronal,n/a,1.332,3528.448,1889.693,258,184
74882525,RP_060315_04_E11,88045,Snx33,sorting nexin 33,235406,9,coronal,n/a,1.332,4929.107,2488.931,235,158
73931629,RP_051214_04_A09,32362,Rgs7bp,regulator of G-protein signalling 7 binding protein,52882,13,coronal,n/a,1.331,665.633,364.348,258,188
2507,RP_040324_01_D06,19005,Ptn,pleiotrophin,19242,6,coronal,n/a,1.330,4403.092,2411.586,258,188
74724774,RP_060220_04_B08,48009,Aifm3,"apoptosis-inducing factor, mitochondrion-associated 3",72168,16,coronal,n/a,1.330,898.708,487.239,258,186
71249740,RP_050414_04_A03,107813,Mical2,"microtubule associated monoxygenase, calponin and LIM domain containing 2",320878,7,coronal,n/a,1.329,6705.630,3597.197,258,184
77371773,RP_070116_01_D11,14906,Hbb-b2,"hemoglobin, beta adult minor chain",15130,7,coronal,n/a,1.328,496.251,235.104,213,134
75651192,RP_060518_01_C09,12771,Csk,c-src tyrosine kinase,12988,9,coronal,n/a,1.327,585.955,441.397,175,175
71358590,RP_050725_03_E11,11651,Arnt2,aryl hydrocarbon receptor nuclear translocator 2,11864,7,coronal,n/a,1.327,2937.731,1595.484,258,186
74881161,RP_060220_01_A10,22150,Wfs1,Wolfram syndrome 1 homolog (human),22393,5,coronal,n/a,1.326,1072.375,561.094,258,179
72129244,RP_051017_03_E04,17157,Mmp16,matrix metallopeptidase 16,17389,4,coronal,n/a,1.326,1319.631,725.417,258,188
75749751,RP_060518_02_E09,14581,Grik1,"glutamate receptor, ionotropic, kainate 1",14805,16,coronal,n/a,1.325,400.784,516.878,110,188
74988669,RP_060315_04_A04,12075,Cacna1e,"calcium channel, voltage-dependent, R type, alpha 1E subunit",12290,1,coronal,n/a,1.325,4017.114,2209.851,258,188
323585,RP_040609_01_F10,23690,Map2k5,mitogen-activated protein kinase kinase 5,23938,9,coronal,n/a,1.324,827.454,417.526,247,165
2523,RP_040420_01_A10,19460,Rela,v-rel reticuloendotheliosis viral oncogene homolog A (avian),19697,19,coronal,n/a,1.323,2022.752,1113.703,258,188
76115734,RP_060620_02_C02,17521,Mtap1a,microtubule-associated protein 1 A,17754,2,coronal,n/a,1.323,4495.939,3012.817,212,188
73521823,RP_051101_03_B07,20273,Slc1a2,"solute carrier family 1 (glial high affinity glutamate transporter), member 2",20511,2,coronal,n/a,1.323,4150.893,3100.043,171,169
75774111,RP_060530_01_B07,19178,Rasal1,RAS protein activator like 1 (GAP1 like),19415,5,coronal,n/a,1.323,1783.626,1012.745,217,163
74819463,RP_060315_02_F05,27725,D4Wsu53e,"DNA segment, Chr 4, Wayne State University 53, expressed",27981,4,coronal,n/a,1.322,5001.366,2536.029,258,173
71920512,RP_051017_02_G05,16192,Itgb5,integrin beta 5,16419,16,coronal,n/a,1.322,388.643,214.169,258,188
73994667,RP_051214_03_E02,87248,Fras1,Fraser syndrome 1 homolog (human),231470,5,coronal,n/a,1.322,423.328,233.343,258,188
75041463,RP_060412_04_B09,82847,Lrrc4,leucine rich repeat containing 4,192198,6,coronal,n/a,1.321,2888.712,1593.298,258,188
73636091,RP_050915_04_C01,40718,Clstn2,calsyntenin 2,64085,9,coronal,n/a,1.320,1845.209,1018.279,258,188
74272036,RP_060202_01_A03,13781,Chchd2,coiled-coil-helix-coiled-coil-helix domain containing 2,14004,5,coronal,n/a,1.320,6630.756,3367.492,258,173
